Landsat Scene Identifier,Spacecraft Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,WRS Type,Date Acquired,Start Time,Stop Time,Sensor Anomalies,Acquisition Quality,Quality Band 1,Quality Band 2,Quality Band 3,Quality Band 4,Quality Band 5,Quality Band 6,Quality Band 7,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Browse  Exists,Data Category,Map Projection LORa,Data Type L0Rp,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Reflective Samples,Reflective Lines,Thermal Lines,Thermal Samples,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Geometric RMSE Verify,Map Projection Level 1,Datum,Ellipsoid,UTM Zone,Vertical Long from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LT50370251995200XXX02,LANDSAT_5,N/A,XXX,DAY, 037, 025,2,1995/07/19,1995:200:17:03:38.76944,1995:200:17:04:05.74575,N,9,9,9,9,9,9,9,9,20,0,0,10,0,51.06499925,127.15558623, 50.29972   (50°17'58.99"N),-106.90245   (106°54'08.82"W), 51.26100   (51°15'39.60"N),-107.85466  (107°51'16.78"W), 50.88417   (50°53'03.01"N),-105.28378   (105°17'01.61"W), 49.69473   (49°41'41.03"N),-108.48272   (108°28'57.79"W), 49.32987 (49°19'47.53"N),-105.99011   (105°59'24.40"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26385   (51°15'49.86"N),-108.67973   (108°40'47.03"S), 51.32154   (51°19'17.54"N),-105.19230   (105°11'32.28"S), 49.24158   (49°14'29.69"N),-108.52700  (108°31'37.20"W), 49.29530   (49°17'43.08"N),-105.18430   (105°11'03.48"S),8111,7511,7511,8111,80,4.201,3.115,2.818,.207,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29972,-106.90245,51.261,-107.85466,50.88417,-105.28378,49.69473,-108.48272,49.32987,-105.99011,LT50370251995200XXX02,LT50370251995200XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50370251995200XXX02
LT50370251995168XXX02,LANDSAT_5,N/A,XXX,DAY, 037, 025,2,1995/06/17,1995:168:17:05:05.86825,1995:168:17:05:32.84150,N,9,9,9,9,9,9,9,9,0,10,0,0,0,54.0618931,127.04975756, 50.30313   (50°18'11.27"N),-106.88631   (106°53'10.72"W), 51.26442   (51°15'51.91"N),-107.83856  (107°50'18.82"W), 50.88756   (50°53'15.22"N),-105.26751   (105°16'03.04"W), 49.69816   (49°41'53.38"N),-108.46671   (108°28'00.16"W), 49.33327 (49°19'59.77"N),-105.97393   (105°58'26.15"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26694   (51°16'00.98"N),-108.66707   (108°40'01.45"S), 51.32427   (51°19'27.37"N),-105.17078   (105°10'14.81"S), 49.24465   (49°14'40.74"N),-108.51485  (108°30'53.46"W), 49.29803   (49°17'52.91"N),-105.16367   (105°09'49.21"S),8131,7511,7511,8131,73,3.995,2.443,3.161,.189,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.30313,-106.88631,51.26442,-107.83856,50.88756,-105.26751,49.69816,-108.46671,49.33327,-105.97393,LT50370251995168XXX02,LT50370251995168XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50370251995168XXX02
LT50380251995159XXX02,LANDSAT_5,N/A,XXX,DAY, 038, 025,2,1995/06/08,1995:159:17:11:39.49894,1995:159:17:12:06.47138,N,9,9,9,9,9,9,9,9,10,0,0,20,10,53.90466847,128.29340204, 50.29611   (50°17'46.00"N),-108.42332   (108°25'23.95"W), 51.25738   (51°15'26.57"N),-109.37547  (109°22'31.69"W), 50.88058   (50°52'50.09"N),-106.80478   (106°48'17.21"W), 49.69111   (49°41'28.00"N),-110.00347   (110°00'12.49"W), 49.32627 (49°19'34.57"N),-107.51103   (107°30'39.71"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.31513   (51°18'54.47"N),-110.04724   (110°02'50.06"S), 51.23871   (51°14'19.36"N),-106.66585   (106°39'57.06"S), 49.36469   (49°21'52.88"N),-110.08548  (110°05'07.73"W), 49.29335   (49°17'36.06"N),-106.83921   (106°50'21.16"S),7871,7231,7231,7871,41,6.332,4.589,4.363,.264,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29611,-108.42332,51.25738,-109.37547,50.88058,-106.80478,49.69111,-110.00347,49.32627,-107.51103,LT50380251995159XXX02,LT50380251995159XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50380251995159XXX02
LT50370251995152PAC02,LANDSAT_5,SAM,PAC,DAY, 037, 025,2,1995/06/01,1995:152:17:05:48.92219,1995:152:17:06:15.89400,N,9,9,9,9,9,9,9,9,18.49,34.99,27.31,5.03,6.61,53.42468645,129.50432959, 50.29685   (50°17'48.66"N),-106.88261   (106°52'57.40"W), 51.25812   (51°15'29.23"N),-107.83477  (107°50'05.17"W), 50.88131   (50°52'52.72"N),-105.26404   (105°15'50.54"W), 49.69185   (49°41'30.66"N),-108.46278   (108°27'46.01"W), 49.32701 (49°19'37.24"N),-105.97031   (105°58'13.12"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26156   (51°15'41.62"N),-108.66665   (108°39'59.94"S), 51.31888   (51°19'07.97"N),-105.16646   (105°09'59.26"S), 49.23657   (49°14'11.65"N),-108.51428  (108°30'51.41"W), 49.28994   (49°17'23.78"N),-105.15952   (105°09'34.27"S),8141,7521,7521,8141,84,5.762,3.153,4.823,.215,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29685,-106.88261,51.25812,-107.83477,50.88131,-105.26404,49.69185,-108.46278,49.32701,-105.97031,LT50370251995152PAC02,LT50370251995152PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50370251995152PAC02
LT50380251995143XXX00,LANDSAT_5,N/A,XXX,DAY, 038, 025,2,1995/05/23,1995:143:17:12:24.85281,1995:143:17:12:51.82406,N,9,9,9,9,9,9,9,9,40,0,0,0,0,52.35494019,131.28468072, 50.30027   (50°18'00.97"N),-108.42622   (108°25'34.39"W), 51.26155   (51°15'41.58"N),-109.37843  (109°22'42.35"W), 50.88472   (50°53'04.99"N),-106.80753   (106°48'27.11"W), 49.69529   (49°41'43.04"N),-110.00651   (110°00'23.44"W), 49.33042 (49°19'49.51"N),-107.51388   (107°30'49.97"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.29365   (51°17'37.14"N),-110.06060   (110°03'38.16"S), 51.21735   (51°13'02.46"N),-106.67216   (106°40'19.78"S), 49.34320   (49°20'35.52"N),-110.09827  (110°05'53.77"W), 49.27197   (49°16'19.09"N),-106.84513   (106°50'42.47"S),7891,7231,7231,7891,35,6.086,5.217,3.134,.298,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.30027,-108.42622,51.26155,-109.37843,50.88472,-106.80753,49.69529,-110.00651,49.33042,-107.51388,LT50380251995143XXX00,LT50380251995143XXX00,http://earthexplorer.usgs.gov/download/options/5440/LT50380251995143XXX00
LT50370251995136XXX02,LANDSAT_5,N/A,XXX,DAY, 037, 025,2,1995/05/16,1995:136:17:06:33.05156,1995:136:17:07:00.02244,N,9,9,9,9,9,9,9,9,0,0,0,0,0,51.15318026,132.69758232, 50.30349   (50°18'12.56"N),-106.88112   (106°52'52.03"W), 51.26478   (51°15'53.21"N),-107.83338  (107°50'00.17"W), 50.88792   (50°53'16.51"N),-105.26230   (105°15'44.28"W), 49.69852   (49°41'54.67"N),-108.46153   (108°27'41.51"W), 49.33363 (49°20'01.07"N),-105.96874   (105°58'07.46"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26681   (51°16'00.52"N),-108.67137   (108°40'16.93"S), 51.32428   (51°19'27.41"N),-105.16217   (105°09'43.81"S), 49.24453   (49°14'40.31"N),-108.51897  (108°31'08.29"W), 49.29804   (49°17'52.94"N),-105.15542   (105°09'19.51"S),8161,7511,7511,8161,61,4.079,2.66,3.092,.249,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.30349,-106.88112,51.26478,-107.83338,50.88792,-105.2623,49.69852,-108.46153,49.33363,-105.96874,LT50370251995136XXX02,LT50370251995136XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50370251995136XXX02
LT50380251995111AAA01,LANDSAT_5,N/A,AAA,DAY, 038, 025,2,1995/04/21,1995:111:17:13:51.15731,1995:111:17:14:18.12638,N,9,9,9,9,9,9,9,9,40,50,40,50,70,44.61873239,137.37037376, 50.30034   (50°18'01.22"N),-108.42582   (108°25'32.95"W), 51.26162   (51°15'41.83"N),-109.37803  (109°22'40.91"W), 50.88479   (50°53'05.24"N),-106.80712   (106°48'25.63"W), 49.69536   (49°41'43.30"N),-110.00612   (110°00'22.03"W), 49.33048 (49°19'49.73"N),-107.51348   (107°30'48.53"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.29362   (51°17'37.03"N),-110.05629   (110°03'22.64"S), 51.21751   (51°13'03.04"N),-106.67644   (106°40'35.18"S), 49.34317   (49°20'35.41"N),-110.09414  (110°05'38.90"W), 49.27211   (49°16'19.60"N),-106.84925   (106°50'57.30"S),7871,7231,7231,7871,50,4.563,3.051,3.393,.257,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.30034,-108.42582,51.26162,-109.37803,50.88479,-106.80712,49.69536,-110.00612,49.33048,-107.51348,LT50380251995111AAA01,LT50380251995111AAA01,http://earthexplorer.usgs.gov/download/options/5440/LT50380251995111AAA01
LT50380251995079PAC01,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1995/03/20,1995:079:17:15:11.66444,1995:079:17:15:38.62919,N,9,9,9,9,9,9,9,9,24.19,44.72,43.42,.32,8.31,32.92343208,141.66150587, 50.29590   (50°17'45.24"N),-108.41583   (108°24'56.99"W), 51.25717   (51°15'25.81"N),-109.36798  (109°22'04.73"W), 50.88037   (50°52'49.33"N),-106.79730   (106°47'50.28"W), 49.69090   (49°41'27.24"N),-109.99597   (109°59'45.49"W), 49.32606 (49°19'33.82"N),-107.50354   (107°30'12.74"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.29078   (51°17'26.81"N),-110.03914   (110°02'20.90"S), 51.21466   (51°12'52.78"N),-106.67241   (106°40'20.68"S), 49.34034   (49°20'25.22"N),-110.07767  (110°04'39.61"W), 49.26927   (49°16'09.37"N),-106.84536   (106°50'43.30"S),7841,7231,7231,7841,72,4.863,3.359,3.516,.258,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.2959,-108.41583,51.25717,-109.36798,50.88037,-106.7973,49.6909,-109.99597,49.32606,-107.50354,LT50380251995079PAC01,LT50380251995079PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50380251995079PAC01
LT50370251995072XXX02,LANDSAT_5,N/A,XXX,DAY, 037, 025,2,1995/03/13,1995:072:17:09:18.94250,1995:072:17:09:45.90544,N,9,9,9,9,9,9,9,9,60,20,80,30,20,30.20758298,142.46745396, 50.29331   (50°17'35.92"N),-106.87125   (106°52'16.50"W), 51.25457   (51°15'16.45"N),-107.82336  (107°49'24.10"W), 50.87779   (50°52'40.04"N),-105.25282   (105°15'10.15"W), 49.68829   (49°41'17.84"N),-108.45130   (108°27'04.68"W), 49.32348 (49°19'24.53"N),-105.95899   (105°57'32.36"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25671   (51°15'24.16"N),-108.64906   (108°38'56.62"S), 51.31349   (51°18'48.56"N),-105.16213   (105°09'43.67"S), 49.23438   (49°14'03.77"N),-108.49763  (108°29'51.47"W), 49.28725   (49°17'14.10"N),-105.15539   (105°09'19.40"S),8111,7511,7511,8111,43,10.787,6.276,8.773,.351,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29331,-106.87125,51.25457,-107.82336,50.87779,-105.25282,49.68829,-108.4513,49.32348,-105.95899,LT50370251995072XXX02,LT50370251995072XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50370251995072XXX02
LT50370251994357PAC02,LANDSAT_5,SAM,PAC,DAY, 037, 025,2,1994/12/23,1994:357:17:12:22.67269,1994:357:17:12:49.62931,N,9,9,9,9,9,9,9,9,41.87,48.32,55.65,33.37,30.14,12.10394682,153.4567905, 50.29512   (50°17'42.43"N),-106.86955   (106°52'10.38"W), 51.25638   (51°15'22.97"N),-107.82169  (107°49'18.08"W), 50.87959   (50°52'46.52"N),-105.25105   (105°15'03.78"W), 49.69011   (49°41'24.40"N),-108.44966   (108°26'58.78"W), 49.32528 (49°19'31.01"N),-105.95727   (105°57'26.17"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.26196   (51°15'43.06"N),-108.65377   (108°39'13.57"S), 51.31889   (51°19'08.00"N),-105.15785   (105°09'28.26"S), 49.23964   (49°14'22.70"N),-108.50213  (108°30'07.67"W), 49.29265   (49°17'33.54"N),-105.15128   (105°09'04.61"S),8131,7511,7511,8131,96,12.057,9.124,7.882,.568,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29512,-106.86955,51.25638,-107.82169,50.87959,-105.25105,49.69011,-108.44966,49.32528,-105.95727,LT50370251994357PAC02,LT50370251994357PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50370251994357PAC02
LT50380251994348PAC03,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1994/12/14,1994:348:17:18:51.29750,1994:348:17:19:18.25338,N,9,9,9,9,9,9,9,9,28.75,21.69,18.33,50.56,24.4,12.63148585,154.45984234, 50.30103   (50°18'03.71"N),-108.40566   (108°24'20.38"W), 51.26231   (51°15'44.32"N),-109.35788  (109°21'28.37"W), 50.88547   (50°53'07.69"N),-106.78694   (106°47'12.98"W), 49.69605   (49°41'45.78"N),-109.98598   (109°59'09.53"W), 49.33117 (49°19'52.21"N),-107.49331   (107°29'35.92"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.29344   (51°17'36.38"N),-110.03478   (110°02'05.21"S), 51.21703   (51°13'01.31"N),-106.66359   (106°39'48.92"S), 49.34570   (49°20'44.52"N),-110.07344  (110°04'24.38"W), 49.27436   (49°16'27.70"N),-106.83668   (106°50'12.05"S),7851,7221,7221,7851,53,10.159,8.772,5.125,.399,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.30103,-108.40566,51.26231,-109.35788,50.88547,-106.78694,49.69605,-109.98598,49.33117,-107.49331,LT50380251994348PAC03,LT50380251994348PAC03,http://earthexplorer.usgs.gov/download/options/5440/LT50380251994348PAC03
LT50380251994332PAC02,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1994/11/28,1994:332:17:19:20.86250,1994:332:17:19:47.81725,N,9,9,9,9,9,9,9,9,22.59,32.89,9.56,11.39,36.54,14.91164397,155.53606323, 50.29922   (50°17'57.19"N),-108.39232   (108°23'32.35"W), 51.26050   (51°15'37.80"N),-109.34452  (109°20'40.27"W), 50.88367   (50°53'01.21"N),-106.77366   (106°46'25.18"W), 49.69423   (49°41'39.23"N),-109.97258   (109°58'21.29"W), 49.32937 (49°19'45.73"N),-107.47999   (107°28'47.96"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.29060   (51°17'26.16"N),-110.01763   (110°01'03.47"S), 51.21402   (51°12'50.47"N),-106.65528   (106°39'19.01"S), 49.34287   (49°20'34.33"N),-110.05698  (110°03'25.13"W), 49.27137   (49°16'16.93"N),-106.82868   (106°49'43.25"S),7831,7221,7221,7831,63,14.979,9.962,11.186,.369,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29922,-108.39232,51.2605,-109.34452,50.88367,-106.77366,49.69423,-109.97258,49.32937,-107.47999,LT50380251994332PAC02,LT50380251994332PAC02,http://earthexplorer.usgs.gov/download/options/5440/LT50380251994332PAC02
LT50370251994325PAC01,LANDSAT_5,SAM,PAC,DAY, 037, 025,2,1994/11/21,1994:325:17:13:22.62631,1994:325:17:13:49.58081,N,9,9,9,9,9,9,9,9,56.12,87.29,35.65,64.47,37.05,16.38476536,155.65707577, 50.29053   (50°17'25.91"N),-106.84693   (106°50'48.95"W), 51.25178   (51°15'06.41"N),-107.79900  (107°47'56.40"W), 50.87503   (50°52'30.11"N),-105.22860   (105°13'42.96"W), 49.68550   (49°41'07.80"N),-108.42688   (108°25'36.77"W), 49.32070 (49°19'14.52"N),-105.93471   (105°56'04.96"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.25482   (51°15'17.35"N),-108.62310   (108°37'23.16"S), 51.31082   (51°18'38.95"N),-105.14060   (105°08'26.16"S), 49.23243   (49°13'56.75"N),-108.47276  (108°28'21.94"W), 49.28457   (49°17'04.45"N),-105.13475   (105°08'05.10"S),8101,7511,7511,8101,62,4.629,3.288,3.258,.406,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29053,-106.84693,51.25178,-107.799,50.87503,-105.2286,49.6855,-108.42688,49.3207,-105.93471,LT50370251994325PAC01,LT50370251994325PAC01,http://earthexplorer.usgs.gov/download/options/5440/LT50370251994325PAC01
LT50380251994316PAC03,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1994/11/12,1994:316:17:19:52.67950,1994:316:17:20:19.63350,N,9,9,9,9,9,9,9,9,1.88,2.18,.7,1.84,2.81,18.64022822,155.51022201, 50.29924   (50°17'57.26"N),-108.39455   (108°23'40.38"W), 51.26052   (51°15'37.87"N),-109.34675  (109°20'48.30"W), 50.88369   (50°53'01.28"N),-106.77589   (106°46'33.20"W), 49.69425   (49°41'39.30"N),-109.97481   (109°58'29.32"W), 49.32939 (49°19'45.80"N),-107.48222   (107°28'55.99"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.29060   (51°17'26.16"N),-110.01763   (110°01'03.47"S), 51.21386   (51°12'49.90"N),-106.65100   (106°39'03.60"S), 49.34287   (49°20'34.33"N),-110.05698  (110°03'25.13"W), 49.27122   (49°16'16.39"N),-106.82457   (106°49'28.45"S),7841,7221,7221,7841,84,5.829,4.356,3.873,.282,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29924,-108.39455,51.26052,-109.34675,50.88369,-106.77589,49.69425,-109.97481,49.32939,-107.48222,LT50380251994316PAC03,LT50380251994316PAC03,http://earthexplorer.usgs.gov/download/options/5440/LT50380251994316PAC03
LT50370251994309PAC00,LANDSAT_5,SAM,PAC,DAY, 037, 025,2,1994/11/05,1994:309:17:13:56.16550,1994:309:17:14:23.11931,N,9,9,9,9,9,9,9,9,.75,1.3,.32,1.23,.17,20.61848527,155.09813765, 50.29834   (50°17'54.02"N),-106.85399   (106°51'14.36"W), 51.25961   (51°15'34.60"N),-107.80618  (107°48'22.25"W), 50.88280   (50°52'58.08"N),-105.23537   (105°14'07.33"W), 49.69335   (49°41'36.06"N),-108.43422   (108°26'03.19"W), 49.32849 (49°19'42.56"N),-105.94167   (105°56'30.01"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.26263   (51°15'45.47"N),-108.63232   (108°37'56.35"S), 51.31891   (51°19'08.08"N),-105.14493   (105°08'41.75"S), 49.24026   (49°14'24.94"N),-108.48156  (108°28'53.62"W), 49.29266   (49°17'33.58"N),-105.13890   (105°08'20.04"S),8111,7511,7511,8111,53,7.492,5.795,4.749,.507,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29834,-106.85399,51.25961,-107.80618,50.8828,-105.23537,49.69335,-108.43422,49.32849,-105.94167,LT50370251994309PAC00,LT50370251994309PAC00,http://earthexplorer.usgs.gov/download/options/5440/LT50370251994309PAC00
LT50380251994300AAA02,LANDSAT_5,N/A,AAA,DAY, 038, 025,2,1994/10/27,1994:300:17:20:26.10363,1994:300:17:20:53.05650,N,9,9,9,9,9,9,9,9,50,0,30,80,80,23.39409577,154.2432574, 50.29830   (50°17'53.88"N),-108.40799   (108°24'28.76"W), 51.25957   (51°15'34.45"N),-109.36017  (109°21'36.61"W), 50.88276   (50°52'57.94"N),-106.78937   (106°47'21.73"W), 49.69331   (49°41'35.92"N),-109.98821   (109°59'17.56"W), 49.32845 (49°19'42.42"N),-107.49567   (107°29'44.41"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.29075   (51°17'26.70"N),-110.03484   (110°02'05.42"S), 51.21418   (51°12'51.05"N),-106.65956   (106°39'34.42"S), 49.34031   (49°20'25.12"N),-110.07354  (110°04'24.74"W), 49.26883   (49°16'07.79"N),-106.83302   (106°49'58.87"S),7861,7231,7231,7861,80,6.593,4.45,4.865,.228,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.2983,-108.40799,51.25957,-109.36017,50.88276,-106.78937,49.69331,-109.98821,49.32845,-107.49567,LT50380251994300AAA02,LT50380251994300AAA02,http://earthexplorer.usgs.gov/download/options/5440/LT50380251994300AAA02
LT50370251994293XXX03,LANDSAT_5,N/A,XXX,DAY, 037, 025,2,1994/10/20,1994:293:17:14:29.87238,1994:293:17:14:56.82475,N,9,9,9,9,9,9,9,9,20,60,0,30,0,25.67843662,153.28495499, 50.29728   (50°17'50.21"N),-106.86828   (106°52'05.81"W), 51.25855   (51°15'30.78"N),-107.82045  (107°49'13.62"W), 50.88174   (50°52'54.26"N),-105.24970   (105°14'58.92"W), 49.69228   (49°41'32.21"N),-108.44847   (108°26'54.49"W), 49.32743 (49°19'38.75"N),-105.95598   (105°57'21.53"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.26196   (51°15'43.06"N),-108.65377   (108°39'13.57"S), 51.31891   (51°19'08.08"N),-105.14924   (105°08'57.26"S), 49.23964   (49°14'22.70"N),-108.50213  (108°30'07.67"W), 49.29266   (49°17'33.58"N),-105.14303   (105°08'34.91"S),8151,7511,7511,8151,63,5.609,3.866,4.064,.333,UTM,WGS84,WGS84,13,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.29728,-106.86828,51.25855,-107.82045,50.88174,-105.2497,49.69228,-108.44847,49.32743,-105.95598,LT50370251994293XXX03,LT50370251994293XXX03,http://earthexplorer.usgs.gov/download/options/5440/LT50370251994293XXX03
LT50380251994284AAA02,LANDSAT_5,N/A,AAA,DAY, 038, 025,2,1994/10/11,1994:284:17:20:58.04931,1994:284:17:21:25.00050,N,9,9,9,9,9,9,9,9,70,90,80,80,10,28.72128314,151.75012409, 50.30074   (50°18'02.66"N),-108.41647   (108°24'59.29"W), 51.26202   (51°15'43.27"N),-109.36869  (109°22'07.28"W), 50.88518   (50°53'06.65"N),-106.79776   (106°47'51.94"W), 49.69576   (49°41'44.74"N),-109.99678   (109°59'48.41"W), 49.33088 (49°19'51.17"N),-107.50412   (107°30'14.83"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.29898   (51°17'56.33"N),-110.05188   (110°03'06.77"S), 51.22257   (51°13'21.25"N),-106.66737   (106°40'02.53"S), 49.34583   (49°20'44.99"N),-110.08996  (110°05'23.86"W), 49.27451   (49°16'28.24"N),-106.84079   (106°50'26.84"S),7881,7241,7241,7881,33,16.876,6.38,15.624,.8,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.30074,-108.41647,51.26202,-109.36869,50.88518,-106.79776,49.69576,-109.99678,49.33088,-107.50412,LT50380251994284AAA02,LT50380251994284AAA02,http://earthexplorer.usgs.gov/download/options/5440/LT50380251994284AAA02
LT50380251994268PAC04,LANDSAT_5,SAM,PAC,DAY, 038, 025,2,1994/09/25,1994:268:17:21:26.30181,1994:268:17:21:53.25156,N,9,9,9,9,9,9,9,9,.15,.14,.14,.28,.04,34.20580974,148.20013648, 50.30156   (50°18'05.62"N),-108.41659   (108°24'59.72"W), 51.26284   (51°15'46.22"N),-109.36882  (109°22'07.75"W), 50.88600   (50°53'09.60"N),-106.79785   (106°47'52.26"W), 49.69658   (49°41'47.69"N),-109.99693   (109°59'48.95"W), 49.33170 (49°19'54.12"N),-107.50423   (107°30'15.23"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 51.29362   (51°17'37.03"N),-110.05629   (110°03'22.64"S), 51.21703   (51°13'01.31"N),-106.66359   (106°39'48.92"S), 49.34587   (49°20'45.13"N),-110.09409  (110°05'38.72"W), 49.27436   (49°16'27.70"N),-106.83668   (106°50'12.05"S),7901,7221,7221,7901,81,5.456,4.285,3.378,.462,UTM,WGS84,WGS84,12,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,50.30156,-108.41659,51.26284,-109.36882,50.886,-106.79785,49.69658,-109.99693,49.3317,-107.50423,LT50380251994268PAC04,LT50380251994268PAC04,http://earthexplorer.usgs.gov/download/options/5440/LT50380251994268PAC04
