Landsat Scene Identifier,Spacecraft Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,WRS Type,Date Acquired,Start Time,Stop Time,Sensor Anomalies,Acquisition Quality,Quality Band 1,Quality Band 2,Quality Band 3,Quality Band 4,Quality Band 5,Quality Band 6,Quality Band 7,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Browse  Exists,Data Category,Map Projection LORa,Data Type L0Rp,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Reflective Samples,Reflective Lines,Thermal Lines,Thermal Samples,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Geometric RMSE Verify,Map Projection Level 1,Datum,Ellipsoid,UTM Zone,Vertical Long from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LT50210271994085XXX02,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1994/03/26,1994:085:15:41:22.21319,1994:085:15:41:49.14838,N,9,9,9,9,9,9,9,9,40,0,0,30,0,38.23457612,141.5653032, 47.46741   (47°28'02.68"N), -83.28395   (83°17'02.22"W), 48.42135   (48°25'16.86"N), -84.19694  (84°11'48.98"W), 48.06552   (48°03'55.87"N), -81.76380   (81°45'49.68"W), 46.85097   (46°51'03.49"N), -84.77084   (84°46'15.02"W), 46.50540 (46°30'19.44"N), -82.40541   (82°24'19.48"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.42571   (48°25'32.56"N), -84.96092   (84°57'39.31"S), 48.49191   (48°29'30.88"N), -81.68080   (81°40'50.88"S), 46.41388   (46°24'49.97"N), -84.81261  (84°48'45.40"W), 46.47559   (46°28'32.12"N), -81.65524   (81°39'18.86"S),8091,7471,7471,8091,56,5.758,3.824,4.305,.207,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46741,-83.28395,48.42135,-84.19694,48.06552,-81.7638,46.85097,-84.77084,46.5054,-82.40541,LT50210271994085XXX02,LT50210271994085XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50210271994085XXX02
LT50220271994076AAA03,LANDSAT_5,N/A,AAA,DAY, 022, 027,2,1994/03/17,1994:076:15:47:41.54981,1994:076:15:48:08.48369,N,9,9,9,9,9,9,9,9,0,0,0,0,0,34.74096935,142.67475669, 47.46165   (47°27'41.94"N), -84.82587   (84°49'33.13"W), 48.41558   (48°24'56.09"N), -85.73878  (85°44'19.61"W), 48.05979   (48°03'35.24"N), -83.30591   (83°18'21.28"W), 46.84519   (46°50'42.68"N), -86.31259   (86°18'45.32"W), 46.49965 (46°29'58.74"N), -83.94740   (83°56'50.64"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.44359   (48°26'36.92"N), -86.36582   (86°21'56.95"S), 48.38234   (48°22'56.42"N), -83.19376   (83°11'37.54"S), 46.50284   (46°30'10.22"N), -86.38875  (86°23'19.50"W), 46.44558   (46°26'44.09"N), -83.33101   (83°19'51.64"S),7831,7191,7191,7831,41,4.235,3.377,2.556,.291,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46165,-84.82587,48.41558,-85.73878,48.05979,-83.30591,46.84519,-86.31259,46.49965,-83.9474,LT50220271994076AAA03,LT50220271994076AAA03,http://earthexplorer.usgs.gov/download/options/5440/LT50220271994076AAA03
LT50210271994069AAA02,LANDSAT_5,N/A,AAA,DAY, 021, 027,2,1994/03/10,1994:069:15:41:36.05538,1994:069:15:42:02.98806,N,9,9,9,9,9,9,9,9,20,20,0,10,0,32.03417327,143.52304771, 47.45863   (47°27'31.07"N), -83.27132   (83°16'16.75"W), 48.41255   (48°24'45.18"N), -84.18419  (84°11'03.08"W), 48.05678   (48°03'24.41"N), -81.75145   (81°45'05.22"W), 46.84216   (46°50'31.78"N), -84.75794   (84°45'28.58"W), 46.49664 (46°29'47.90"N), -82.39288   (82°23'34.37"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.41253   (48°24'45.11"N), -84.95178   (84°57'06.41"S), 48.47849   (48°28'42.56"N), -81.66844   (81°40'06.38"S), 46.40067   (46°24'02.41"N), -84.80388  (84°48'13.97"W), 46.46216   (46°27'43.78"N), -81.64335   (81°38'36.06"S),8101,7471,7471,8101,61,4.881,3.892,2.945,.199,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45863,-83.27132,48.41255,-84.18419,48.05678,-81.75145,46.84216,-84.75794,46.49664,-82.39288,LT50210271994069AAA02,LT50210271994069AAA02,http://earthexplorer.usgs.gov/download/options/5440/LT50210271994069AAA02
LT50220271994060XXX02,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1994/03/01,1994:060:15:47:55.37719,1994:060:15:48:22.30881,N,9,9,9,9,9,9,9,9,0,0,0,0,0,28.64983303,144.62006762, 47.45814   (47°27'29.30"N), -84.81366   (84°48'49.18"W), 48.41206   (48°24'43.42"N), -85.72653  (85°43'35.51"W), 48.05630   (48°03'22.68"N), -83.29381   (83°17'37.72"W), 46.84167   (46°50'30.01"N), -86.30027   (86°18'00.97"W), 46.49615 (46°29'46.14"N), -83.93523   (83°56'06.83"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.44085   (48°26'27.06"N), -86.35774   (86°21'27.86"S), 48.37911   (48°22'44.80"N), -83.17779   (83°10'40.04"S), 46.50009   (46°30'00.32"N), -86.38096  (86°22'51.46"W), 46.44239   (46°26'32.60"N), -83.31560   (83°18'56.16"S),7851,7191,7191,7851,36,4.598,2.962,3.517,.287,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45814,-84.81366,48.41206,-85.72653,48.0563,-83.29381,46.84167,-86.30027,46.49615,-83.93523,LT50220271994060XXX02,LT50220271994060XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50220271994060XXX02
LT50210271994053XXX02,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1994/02/22,1994:053:15:41:50.40063,1994:053:15:42:17.33038,N,9,9,9,9,9,9,9,9,0,0,0,0,0,26.14564128,145.51064427, 47.45742   (47°27'26.71"N), -83.26365   (83°15'49.14"W), 48.41134   (48°24'40.82"N), -84.17651  (84°10'35.44"W), 48.05558   (48°03'20.09"N), -81.74382   (81°44'37.75"W), 46.84094   (46°50'27.38"N), -84.75024   (84°45'00.86"W), 46.49543 (46°29'43.55"N), -82.38523   (82°23'06.83"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.40997   (48°24'35.89"N), -84.94753   (84°56'51.11"S), 48.47588   (48°28'33.17"N), -81.65217   (81°39'07.81"S), 46.40080   (46°24'02.88"N), -84.79999  (84°47'59.96"W), 46.46225   (46°27'44.10"N), -81.62773   (81°37'39.83"S),8131,7461,7461,8131,71,5.248,3.457,3.949,.217,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45742,-83.26365,48.41134,-84.17651,48.05558,-81.74382,46.84094,-84.75024,46.49543,-82.38523,LT50210271994053XXX02,LT50210271994053XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50210271994053XXX02
LT50220271994044XXX02,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1994/02/13,1994:044:15:48:09.49069,1994:044:15:48:36.42025,N,9,9,9,9,9,9,9,9,40,0,10,0,30,23.16794213,146.70415335, 47.45743   (47°27'26.75"N), -84.80929   (84°48'33.44"W), 48.41135   (48°24'40.86"N), -85.72215  (85°43'19.74"W), 48.05559   (48°03'20.12"N), -83.28946   (83°17'22.06"W), 46.84095   (46°50'27.42"N), -86.29588   (86°17'45.17"W), 46.49544 (46°29'43.58"N), -83.93087   (83°55'51.13"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.44085   (48°26'27.06"N), -86.35774   (86°21'27.86"S), 48.37871   (48°22'43.36"N), -83.16566   (83°09'56.38"S), 46.50009   (46°30'00.32"N), -86.38096  (86°22'51.46"W), 46.44201   (46°26'31.24"N), -83.30390   (83°18'14.04"S),7881,7191,7191,7881,48,12.462,10.553,6.628,.446,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45743,-84.80929,48.41135,-85.72215,48.05559,-83.28946,46.84095,-86.29588,46.49544,-83.93087,LT50220271994044XXX02,LT50220271994044XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50220271994044XXX02
LT50210271994037XXX03,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1994/02/06,1994:037:15:42:03.91138,1994:037:15:42:30.84069,N,9,9,9,9,9,9,9,9,30,0,30,30,80,21.09124779,147.68703644, 47.45826   (47°27'29.74"N), -83.25693   (83°15'24.95"W), 48.41218   (48°24'43.85"N), -84.16980  (84°10'11.28"W), 48.05642   (48°03'23.11"N), -81.73707   (81°44'13.45"W), 46.84179   (46°50'30.44"N), -84.74354   (84°44'36.74"W), 46.49627 (46°29'46.57"N), -82.37850   (82°22'42.60"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.41280   (48°24'46.08"N), -84.94369   (84°56'37.28"S), 48.47863   (48°28'43.07"N), -81.64409   (81°38'38.72"S), 46.40093   (46°24'03.35"N), -84.79610  (84°47'45.96"W), 46.46229   (46°27'44.24"N), -81.61991   (81°37'11.68"S),8141,7471,7471,8141,46,4.719,3.296,3.377,.219,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45826,-83.25693,48.41218,-84.1698,48.05642,-81.73707,46.84179,-84.74354,46.49627,-82.3785,LT50210271994037XXX03,LT50210271994037XXX03,http://earthexplorer.usgs.gov/download/options/5440/LT50210271994037XXX03
LT50210271994005XXX02,LANDSAT_5,N/A,XXX,DAY, 021, 027,2,1994/01/05,1994:005:15:42:27.61263,1994:005:15:42:54.53731,N,9,9,9,9,9,9,9,9,0,0,0,0,0,15.2815,152.43511693, 47.45779   (47°27'28.04"N), -83.24990   (83°14'59.64"W), 48.41171   (48°24'42.16"N), -84.16276  (84°09'45.94"W), 48.05595   (48°03'21.42"N), -81.73006   (81°43'48.22"W), 46.84132   (46°50'28.75"N), -84.73650   (84°44'11.40"W), 46.49580 (46°29'44.88"N), -82.37147   (82°22'17.29"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.41577   (48°24'56.77"N), -84.93581   (84°56'08.92"S), 48.48130   (48°28'52.68"N), -81.64818   (81°38'53.45"S), 46.40388   (46°24'13.97"N), -84.78849  (84°47'18.56"W), 46.46497   (46°27'53.89"N), -81.62385   (81°37'25.86"S),8111,7471,7471,8111,45,4.678,3.279,3.337,.275,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45779,-83.2499,48.41171,-84.16276,48.05595,-81.73006,46.84132,-84.7365,46.4958,-82.37147,LT50210271994005XXX02,LT50210271994005XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50210271994005XXX02
LT50220271993361XXX02,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1993/12/27,1993:361:15:48:46.13344,1993:361:15:49:13.05650,N,9,9,9,9,9,9,9,9,60,10,0,50,0,14.93570897,153.662317, 47.46143   (47°27'41.15"N), -84.79754   (84°47'51.14"W), 48.41536   (48°24'55.30"N), -85.71045  (85°42'37.62"W), 48.05957   (48°03'34.45"N), -83.27758   (83°16'39.29"W), 46.84497   (46°50'41.89"N), -86.28425   (86°17'03.30"W), 46.49943 (46°29'57.95"N), -83.91907   (83°55'08.65"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.44616   (48°26'46.18"N), -86.34145   (86°20'29.22"S), 48.38423   (48°23'03.23"N), -83.16930   (83°10'09.48"S), 46.50541   (46°30'19.48"N), -86.36526  (86°21'54.94"W), 46.44752   (46°26'51.07"N), -83.30744   (83°18'26.78"S),7831,7191,7191,7831,42,9.363,7.468,5.648,.411,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46143,-84.79754,48.41536,-85.71045,48.05957,-83.27758,46.84497,-86.28425,46.49943,-83.91907,LT50220271993361XXX02,LT50220271993361XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50220271993361XXX02
LT50220271993345XXX02,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1993/12/11,1993:345:15:48:56.37613,1993:345:15:49:23.29781,N,9,9,9,9,9,9,9,9,0,0,0,20,0,15.77723887,155.37946888, 47.45522   (47°27'18.79"N), -84.79910   (84°47'56.76"W), 48.40913   (48°24'32.87"N), -85.71193  (85°42'42.95"W), 48.05339   (48°03'12.20"N), -83.27934   (83°16'45.62"W), 46.83874   (46°50'19.46"N), -86.28562   (86°17'08.23"W), 46.49324 (46°29'35.66"N), -83.92070   (83°55'14.52"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.44076   (48°26'26.74"N), -86.34152   (86°20'29.47"S), 48.37898   (48°22'44.33"N), -83.17375   (83°10'25.50"S), 46.50001   (46°30'00.04"N), -86.36532  (86°21'55.15"W), 46.44226   (46°26'32.14"N), -83.31170   (83°18'42.12"S),7821,7191,7191,7821,63,6.161,4.895,3.741,.452,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45522,-84.7991,48.40913,-85.71193,48.05339,-83.27934,46.83874,-86.28562,46.49324,-83.9207,LT50220271993345XXX02,LT50220271993345XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50220271993345XXX02
LT50220271993297XXX02,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1993/10/24,1993:297:15:49:13.80619,1993:297:15:49:40.72425,N,9,9,9,9,9,9,9,9,50,80,80,10,10,27.06446565,154.061624, 47.45456   (47°27'16.42"N), -84.76940   (84°46'09.84"W), 48.40847   (48°24'30.49"N), -85.68222  (85°40'55.99"W), 48.05273   (48°03'09.83"N), -83.24966   (83°14'58.78"W), 46.83807   (46°50'17.05"N), -86.25590   (86°15'21.24"W), 46.49258 (46°29'33.29"N), -83.89101   (83°53'27.64"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.43792   (48°26'16.51"N), -86.31722   (86°19'01.99"S), 48.37480   (48°22'29.28"N), -83.12949   (83°07'46.16"S), 46.49718   (46°29'49.85"N), -86.34190  (86°20'30.84"W), 46.43817   (46°26'17.41"N), -83.26901   (83°16'08.44"S),7871,7191,7191,7871,60,4.955,3.642,3.36,.258,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45456,-84.7694,48.40847,-85.68222,48.05273,-83.24966,46.83807,-86.2559,46.49258,-83.89101,LT50220271993297XXX02,LT50220271993297XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50220271993297XXX02
LT50220271993249PAC03,LANDSAT_5,SAM,PAC,DAY, 022, 027,2,1993/09/06,1993:249:15:49:27.44400,1993:249:15:49:54.35738,N,9,9,9,9,9,9,9,9,32.49,47.31,50.55,10,22.1,42.83098986,142.14177439, 47.44951   (47°26'58.24"N), -84.76615   (84°45'58.14"W), 48.40341   (48°24'12.28"N), -85.67890  (85°40'44.04"W), 48.04770   (48°02'51.72"N), -83.24657   (83°14'47.65"W), 46.83300   (46°49'58.80"N), -86.25250   (86°15'09.00"W), 46.48754 (46°29'15.14"N), -83.88782   (83°53'16.15"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.43515   (48°26'06.54"N), -86.30508   (86°18'18.29"S), 48.37210   (48°22'19.56"N), -83.12969   (83°07'46.88"S), 46.49441   (46°29'39.88"N), -86.33020  (86°19'48.72"W), 46.43548   (46°26'07.73"N), -83.26920   (83°16'09.12"S),7841,7191,7191,7841,34,4.849,3.794,3.019,.278,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44951,-84.76615,48.40341,-85.6789,48.0477,-83.24657,46.833,-86.2525,46.48754,-83.88782,LT50220271993249PAC03,LT50220271993249PAC03,http://earthexplorer.usgs.gov/download/options/5440/LT50220271993249PAC03
LT50220271993233XXX02,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1993/08/21,1993:233:15:49:29.51331,1993:233:15:49:56.42500,N,9,9,9,9,9,9,9,9,0,0,0,0,0,47.4107873,137.0659516, 47.44942   (47°26'57.91"N), -84.76395   (84°45'50.22"W), 48.40332   (48°24'11.95"N), -85.67670  (85°40'36.12"W), 48.04761   (48°02'51.40"N), -83.24438   (83°14'39.77"W), 46.83291   (46°49'58.48"N), -86.25030   (86°15'01.08"W), 46.48745 (46°29'14.82"N), -83.88562   (83°53'08.23"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.43512   (48°26'06.43"N), -86.30103   (86°18'03.71"S), 48.37224   (48°22'20.06"N), -83.13373   (83°08'01.43"S), 46.49709   (46°29'49.52"N), -86.32626  (86°19'34.54"W), 46.43830   (46°26'17.88"N), -83.27291   (83°16'22.48"S),7821,7181,7181,7821,171,4.146,2.674,3.169,.156,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.44942,-84.76395,48.40332,-85.6767,48.04761,-83.24438,46.83291,-86.2503,46.48745,-83.88562,LT50220271993233XXX02,LT50220271993233XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50220271993233XXX02
LT50210271993226PAC03,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1993/08/14,1993:226:15:43:19.51125,1993:226:15:43:46.42219,N,9,9,9,9,9,9,9,9,75.9,58.19,55.91,99.32,90.16,49.21210935,134.94273161, 47.45018   (47°27'00.65"N), -83.21852   (83°13'06.67"W), 48.40408   (48°24'14.69"N), -84.13128  (84°07'52.61"W), 48.04837   (48°02'54.13"N), -81.69892   (81°41'56.11"W), 46.83368   (46°50'01.25"N), -84.70489   (84°42'17.60"W), 46.48821 (46°29'17.56"N), -82.34018   (82°20'24.65"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.40369   (48°24'13.28"N), -84.89433   (84°53'39.59"S), 48.46799   (48°28'04.76"N), -81.61555   (81°36'55.98"S), 46.39439   (46°23'39.80"N), -84.74881  (84°44'55.72"W), 46.45434   (46°27'15.62"N), -81.59248   (81°35'32.93"S),8091,7461,7461,8091,61,4.227,3.457,2.433,.183,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45018,-83.21852,48.40408,-84.13128,48.04837,-81.69892,46.83368,-84.70489,46.48821,-82.34018,LT50210271993226PAC03,LT50210271993226PAC03,http://earthexplorer.usgs.gov/download/options/5440/LT50210271993226PAC03
LT50210271993194PAC03,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1993/07/13,1993:194:15:43:19.65556,1993:194:15:43:46.56281,N,9,9,9,9,9,9,9,9,16.14,14.71,7.95,18.84,23.06,55.44964105,127.97826522, 47.45330   (47°27'11.88"N), -83.21592   (83°12'57.31"W), 48.40721   (48°24'25.96"N), -84.12872  (84°07'43.39"W), 48.05148   (48°03'05.33"N), -81.69622   (81°41'46.39"W), 46.83681   (46°50'12.52"N), -84.70238   (84°42'08.57"W), 46.49132 (46°29'28.75"N), -82.33755   (82°20'15.18"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.40907   (48°24'32.65"N), -84.89475   (84°53'41.10"S), 48.47345   (48°28'24.42"N), -81.60343   (81°36'12.35"S), 46.39978   (46°23'59.21"N), -84.74918  (84°44'57.05"W), 46.45980   (46°27'35.28"N), -81.58082   (81°34'50.95"S),8121,7461,7461,8121,70,5.353,4.291,3.201,.223,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.4533,-83.21592,48.40721,-84.12872,48.05148,-81.69622,46.83681,-84.70238,46.49132,-82.33755,LT50210271993194PAC03,LT50210271993194PAC03,http://earthexplorer.usgs.gov/download/options/5440/LT50210271993194PAC03
LT50220271993185PAC03,LANDSAT_5,SAM,PAC,DAY, 022, 027,2,1993/07/04,1993:185:15:49:29.67975,1993:185:15:49:56.58606,N,9,9,9,9,9,9,9,9,77.95,94.2,58.69,94.79,64.11,56.49973423,127.3045027, 47.45019   (47°27'00.68"N), -84.75895   (84°45'32.22"W), 48.40409   (48°24'14.72"N), -85.67171  (85°40'18.16"W), 48.04838   (48°02'54.17"N), -83.23935   (83°14'21.66"W), 46.83369   (46°50'01.28"N), -86.24532   (86°14'43.15"W), 46.48822 (46°29'17.59"N), -83.88061   (83°52'50.20"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.43245   (48°25'56.82"N), -86.30512   (86°18'18.43"S), 48.36900   (48°22'08.40"N), -83.11777   (83°07'03.97"S), 46.49171   (46°29'30.16"N), -86.33024  (86°19'48.86"W), 46.43240   (46°25'56.64"N), -83.25769   (83°15'27.68"S),7871,7191,7191,7871,45,4.637,3.347,3.209,.175,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45019,-84.75895,48.40409,-85.67171,48.04838,-83.23935,46.83369,-86.24532,46.48822,-83.88061,LT50220271993185PAC03,LT50220271993185PAC03,http://earthexplorer.usgs.gov/download/options/5440/LT50220271993185PAC03
LT50220271993169PAC03,LANDSAT_5,SAM,PAC,DAY, 022, 027,2,1993/06/18,1993:169:15:49:35.74569,1993:169:15:50:02.65006,N,9,9,9,9,9,9,9,9,73.2,27.96,88.41,76.67,99.78,57.42268402,127.84625154, 47.45554   (47°27'19.94"N), -84.78439   (84°47'03.80"W), 48.40945   (48°24'34.02"N), -85.69722  (85°41'49.99"W), 48.05371   (48°03'13.36"N), -83.26462   (83°15'52.63"W), 46.83906   (46°50'20.62"N), -86.27092   (86°16'15.31"W), 46.49356 (46°29'36.82"N), -83.90599   (83°54'21.56"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,PREDICTIVE, 48.43531   (48°26'07.12"N), -86.33347   (86°20'00.49"S), 48.37251   (48°22'21.04"N), -83.14182   (83°08'30.55"S), 46.49457   (46°29'40.45"N), -86.35757  (86°21'27.25"W), 46.43586   (46°26'09.10"N), -83.28089   (83°16'51.20"S),7881,7191,7191,7881,125,4.081,2.79,2.978,.113,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45554,-84.78439,48.40945,-85.69722,48.05371,-83.26462,46.83906,-86.27092,46.49356,-83.90599,LT50220271993169PAC03,LT50220271993169PAC03,http://earthexplorer.usgs.gov/download/options/5440/LT50220271993169PAC03
LT50210271993162PAC03,LANDSAT_5,SAM,PAC,DAY, 021, 027,2,1993/06/11,1993:162:15:43:26.75344,1993:162:15:43:53.65681,N,9,9,9,9,9,9,9,9,0,0,0,0,0,57.38223191,128.70244963, 47.45916   (47°27'32.98"N), -83.25068   (83°15'02.45"W), 48.41308   (48°24'47.09"N), -84.16356  (84°09'48.82"W), 48.05731   (48°03'26.32"N), -81.73079   (81°43'50.84"W), 46.84269   (46°50'33.68"N), -84.73732   (84°44'14.35"W), 46.49717 (46°29'49.81"N), -82.37224   (82°22'20.06"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.41308   (48°24'47.09"N), -84.93560   (84°56'08.16"S), 48.47867   (48°28'43.21"N), -81.63597   (81°38'09.49"S), 46.40118   (46°24'04.25"N), -84.78831  (84°47'17.92"W), 46.46233   (46°27'44.39"N), -81.61210   (81°36'43.56"S),8141,7471,7471,8141,144,4.770,3.453,3.291,.183,UTM,WGS84,WGS84,17,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.45916,-83.25068,48.41308,-84.16356,48.05731,-81.73079,46.84269,-84.73732,46.49717,-82.37224,LT50210271993162PAC03,LT50210271993162PAC03,http://earthexplorer.usgs.gov/download/options/5440/LT50210271993162PAC03
LT50220271993153XXX02,LANDSAT_5,N/A,XXX,DAY, 022, 027,2,1993/06/02,1993:153:15:49:38.40144,1993:153:15:50:05.30394,N,9,9,9,9,9,9,9,9,20,30,50,0,10,56.8804195,130.19086947, 47.46209   (47°27'43.52"N), -84.80164   (84°48'05.90"W), 48.41602   (48°24'57.67"N), -85.71456  (85°42'52.42"W), 48.06023   (48°03'36.83"N), -83.28166   (83°16'53.98"W), 46.84563   (46°50'44.27"N), -86.28837   (86°17'18.13"W), 46.50009 (46°30'00.32"N), -83.92317   (83°55'23.41"W),Yes                                ,NOMINAL,NA,TMR_L0RP,TM L1T,GLS2000,GEOTIFF,DEFINITIVE, 48.44080   (48°26'26.88"N), -86.34963   (86°20'58.67"S), 48.37857   (48°22'42.85"N), -83.16162   (83°09'41.83"S), 46.50005   (46°30'00.18"N), -86.37314  (86°22'23.30"W), 46.44188   (46°26'30.77"N), -83.30001   (83°18'00.04"S),7871,7191,7191,7871,80,4.135,2.668,3.159,.146,UTM,WGS84,WGS84,16,,,,,30,30,NORTH_UP,CUBIC_CONVOLUTION,47.46209,-84.80164,48.41602,-85.71456,48.06023,-83.28166,46.84563,-86.28837,46.50009,-83.92317,LT50220271993153XXX02,LT50220271993153XXX02,http://earthexplorer.usgs.gov/download/options/5440/LT50220271993153XXX02
