Landsat Scene Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,Date Acquired,Start Time,Stop Time,Image Quality VCID 1,Image Quality VCID 2,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Full Aperture Calibration,Gain Band 1,Gain Band 2,Gain Band 3,Gain Band 4,Gain Band 5,Gain Band 6 VCID 1,Gain Band 6 VCID 2,Gain Band 7,Gain Band 8,Browse Exists,Data Category,Gap Phase Source,Gap Phase Statistic,Gain Change Band 1,Gain Change Band 2,Gain Change Band 3,Gain Change Band 4,Gain Change Band 5,Gain Change Band 6 VCID 1,Gain Change Band 6 VCID 2,Gain Change Band 7,Gain Change Band 8,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Date Acquired Gap Fill,Gap Fill,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Map Projection L1,Datum,Ellipsoid,UTM Zone,Vertical Longitude from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scan Gap Interpolation,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LE70380252007152EDC00,N/A,EDC,DAY, 038, 025,2007/06/01,2007:152:17:55:26.8236874,2007:152:17:55:53.5776249, 9, 9,  55.97,  10.92,  89.06,  27.43,  96.48,58.119072,145.1114197,50°15'01.44"N,108°28'06.24"W,51°13'39.36"N,109°28'05.16"W,50°50'19.32"N,106°47'57.12"W,49°38'18.96"N,110°05'53.88"W,49°15'44.64"N,107°30'47.88"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,13.430055,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28258   (51°16'57.29"N),-110.02641  (110°01'35.08"W), 51.20257   (51°12'09.25"N),-106.56613  (106°33'58.07"W), 49.34294   (49°20'34.58"N),-110.06523   (110°03'54.83"W), 49.26822   (49°16'05.59"N),-106.74231   (106°44'32.32"W),14381,16121,7191,8061,7191,8061,,,27,8.594,3.766,7.725,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2504,-108.4684,51.2276,-109.4681,50.8387,-106.7992,49.6386,-110.0983,49.2624,-107.5133,LE70380252007152EDC00,LE70380252007152EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252007152EDC00
LE70370252007145EDC00,N/A,EDC,DAY, 037, 025,2007/05/25,2007:145:17:49:17.8541250,2007:145:17:49:44.6080625, 9, 9,  50.15,  82.24,  26.85,  56.54,  34.97,57.1943665,146.2759247,50°14'48.12"N,106°55'15.60"W,51°13'23.52"N,107°55'11.28"W,50°50'02.40"N,105°15'04.68"W,49°38'01.32"N,108°33'04.68"W,49°15'26.28"N,105°57'59.76"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-9.655574,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25495   (51°15'17.82"N),-108.61881  (108°37'07.72"W), 51.31090   (51°18'39.24"N),-105.04161  (105°02'29.80"W), 49.22986   (49°13'47.50"N),-108.46846   (108°28'06.46"W), 49.28195   (49°16'55.02"N),-105.03987   (105°02'23.53"W),15041,16641,7521,8321,7521,8321,,,22,8.952,5.376,7.158,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2467,-106.921,51.2232,-107.9198,50.834,-105.2513,49.6337,-108.5513,49.2573,-105.9666,LE70370252007145EDC00,LE70370252007145EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252007145EDC00
LE70380252007136EDC00,N/A,EDC,DAY, 038, 025,2007/05/16,2007:136:17:55:32.8787500,2007:136:17:55:59.6326875, 9, 9,   2.07,   2.24,   0.08,   5.92,   0.04,55.5418968,147.7450867,50°14'35.52"N,108°28'12.72"W,51°13'18.48"N,109°28'05.88"W,50°49'56.28"N,106°48'00.00"W,49°37'57.72"N,110°05'57.12"W,49°15'21.60"N,107°30'52.92"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-6.107873,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28524   (51°17'06.86"N),-110.02205  (110°01'19.38"W), 51.20526   (51°12'18.94"N),-106.56587  (106°33'57.13"W), 49.33751   (49°20'15.04"N),-110.06121   (110°03'40.36"W), 49.26283   (49°15'46.19"N),-106.74278   (106°44'34.01"W),14441,16101,7221,8051,7221,8051,,,109,6.184,4.107,4.623,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2432,-108.4702,51.2218,-109.4683,50.8323,-106.8,49.6327,-110.0992,49.256,-107.5147,LE70380252007136EDC00,LE70380252007136EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252007136EDC00
LE70370252007129EDC00,N/A,EDC,DAY, 037, 025,2007/05/09,2007:129:17:49:24.8628125,2007:129:17:49:51.6166874, 9, 9,   1.20,   2.52,   1.17,   0.86,   0.27,53.9152832,148.794342,50°14'27.24"N,106°55'36.84"W,51°13'08.76"N,107°55'33.96"W,50°49'46.20"N,105°15'29.16"W,49°37'47.28"N,108°33'23.04"W,49°15'10.80"N,105°58'19.92"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-13.416784,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25711   (51°15'25.60"N),-108.63618  (108°38'10.25"W), 51.31359   (51°18'48.92"N),-105.06313  (105°03'47.27"W), 49.23206   (49°13'55.42"N),-108.48510   (108°29'06.36"W), 49.28464   (49°17'04.70"N),-105.06050   (105°03'37.80"W),15041,16621,7521,8311,7521,8311,,,45,6.072,4.356,4.23,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2409,-106.9269,51.2191,-107.9261,50.8295,-105.2581,49.6298,-108.5564,49.253,-105.9722,LE70370252007129EDC00,LE70370252007129EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252007129EDC00
LE70370252007113EDC00,N/A,EDC,DAY, 037, 025,2007/04/23,2007:113:17:49:29.6318749,2007:113:17:49:56.3858749, 9, 9,  65.24,  37.19,  71.71,  59.13,  92.92,49.2338028,150.7281647,50°14'15.72"N,106°55'23.16"W,51°13'05.52"N,107°55'09.48"W,50°49'41.52"N,105°15'09.00"W,49°37'42.96"N,108°33'06.48"W,49°15'04.68"N,105°58'07.32"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-11.358122,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25954   (51°15'34.34"N),-108.64498  (108°38'41.93"W), 51.31628   (51°18'58.61"N),-105.07174  (105°04'18.26"W), 49.23450   (49°14'04.20"N),-108.49352   (108°29'36.67"W), 49.28733   (49°17'14.39"N),-105.06876   (105°04'07.54"W),15041,16621,7521,8311,7521,8311,,,17,3.465,2.571,2.323,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2377,-106.9231,51.2182,-107.9193,50.8282,-105.2525,49.6286,-108.5518,49.2513,-105.9687,LE70370252007113EDC00,LE70370252007113EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252007113EDC00
LE70380252007104EDC00,N/A,EDC,DAY, 038, 025,2007/04/14,2007:104:17:55:42.1877499,2007:104:17:56:08.9416249, 9, 9,  17.83,  18.90,  17.91,   8.01,  26.48,46.126358,151.5312042,50°14'13.56"N,108°27'42.48"W,51°12'59.04"N,109°27'27.00"W,50°49'33.96"N,106°47'29.40"W,49°37'36.84"N,110°05'25.44"W,49°14'57.48"N,107°30'29.16"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-1.766069,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.28283   (51°16'58.19"N),-110.05652  (110°03'23.47"W), 51.20371   (51°12'13.36"N),-106.59610  (106°35'45.96"W), 49.34317   (49°20'35.41"N),-110.09414   (110°05'38.90"W), 49.26928   (49°16'09.41"N),-106.77110   (106°46'15.96"W),14381,16121,7191,8061,7191,8061,,,87,6.221,3.367,5.231,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2371,-108.4618,51.2164,-109.4575,50.8261,-106.7915,49.6269,-110.0904,49.2493,-107.5081,LE70380252007104EDC00,LE70380252007104EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252007104EDC00
LE70370252007097EDC00,N/A,EDC,DAY, 037, 025,2007/04/07,2007:097:17:49:32.3171250,2007:097:17:49:59.0710625, 9, 9,   0.06,   0.03,   0.05,   0.11,   0.03,43.5322952,152.0413818,50°14'16.08"N,106°54'47.52"W,51°12'55.08"N,107°54'34.56"W,50°49'29.28"N,105°14'38.40"W,49°37'32.52"N,108°32'34.08"W,49°14'52.80"N,105°57'39.24"W,N,L,L,L,L,H,L,H,H,L,Y,NOMINAL,DE,-9.564206,LL,LL,LL,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.25348   (51°15'12.53"N),-108.66600  (108°39'57.60"W), 51.31087   (51°18'39.13"N),-105.08895  (105°05'20.22"W), 49.23657   (49°14'11.65"N),-108.51428   (108°30'51.41"W), 49.29002   (49°17'24.07"N),-105.08526   (105°05'06.94"W),14981,16641,7491,8321,7491,8321,,,42,5.382,3.373,4.194,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2378,-106.9132,51.2153,-107.9096,50.8248,-105.244,49.6257,-108.5428,49.248,-105.9609,LE70370252007097EDC00,LE70370252007097EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252007097EDC00
LE70380252007088EDC00,N/A,EDC,DAY, 038, 025,2007/03/29,2007:088:17:55:43.4419375,2007:088:17:56:10.7208124, 9, 9,  28.95,   0.03,  26.99,   3.76,  85.03,40.0484772,152.6046295,50°14'18.24"N,108°26'55.32"W,51°13'56.28"N,109°26'19.32"W,50°50'29.04"N,106°46'21.72"W,49°36'43.56"N,110°04'59.88"W,49°14'03.12"N,107°30'09.00"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,9.516679,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.29603   (51°17'45.71"N),-110.02182  (110°01'18.55"W), 51.21812   (51°13'05.23"N),-106.62051  (106°37'13.84"W), 49.32402   (49°19'26.47"N),-110.06146   (110°03'41.26"W), 49.25134   (49°15'04.82"N),-106.79738   (106°47'50.57"W),14621,15841,7311,7921,7311,7921,,,63,5.771,4.674,3.385,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2384,-108.4487,51.2323,-109.4387,50.8414,-106.7727,49.6121,-110.0833,49.2342,-107.5025,LE70380252007088EDC00,LE70380252007088EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252007088EDC00
LE70380252007072EDC00,N/A,EDC,DAY, 038, 025,2007/03/13,2007:072:17:55:42.7018749,2007:072:17:56:09.9785000, 9, 9,  96.21,  97.01,  95.52,  95.42,  96.89,33.6743774,153.5119019,50°14'34.08"N,108°25'55.20"W,51°14'11.04"N,109°25'17.04"W,50°50'41.28"N,106°45'18.36"W,49°36'57.60"N,110°04'04.08"W,49°14'15.36"N,107°29'12.48"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,DE,7.542535,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.29600   (51°17'45.60"N),-110.01752  (110°01'03.07"W), 51.21780   (51°13'04.08"N),-106.61194  (106°36'42.98"W), 49.32398   (49°19'26.33"N),-110.05734   (110°03'26.42"W), 49.25104   (49°15'03.74"N),-106.78916   (106°47'20.98"W),14621,15861,7311,7931,7311,7931,,,19,9.652,2.63,9.287,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2428,-108.432,51.2364,-109.4214,50.8448,-106.7551,49.616,-110.0678,49.2376,-107.4868,LE70380252007072EDC00,LE70380252007072EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252007072EDC00
LE70380252007024EDC00,N/A,EDC,DAY, 038, 025,2007/01/24,2007:024:17:55:28.0666875,2007:024:17:55:55.3378124, 9, 9,  31.68,  69.47,  40.34,  11.83,   5.09,17.7826691,157.7296448,50°16'05.16"N,108°22'28.92"W,51°15'41.40"N,109°21'55.44"W,50°52'06.24"N,106°41'44.52"W,49°38'32.64"N,110°00'47.52"W,49°15'44.64"N,107°25'44.04"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,DE,2.165908,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.29035   (51°17'25.26"N),-109.98752  (109°59'15.07"W), 51.21113   (51°12'40.07"N),-106.57820  (106°34'41.52"W), 49.32644   (49°19'35.18"N),-110.02839   (110°01'42.20"W), 49.25252   (49°15'09.07"N),-106.75604   (106°45'21.74"W),14561,15881,7281,7941,7281,7941,,,24,7.025,5.184,4.741,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2681,-108.3747,51.2615,-109.3654,50.8684,-106.6957,49.6424,-110.0132,49.2624,-107.4289,LE70380252007024EDC00,LE70380252007024EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252007024EDC00
LE70380252006341EDC00,N/A,EDC,DAY, 038, 025,2006/12/07,2006:341:17:55:19.2130625,2006:341:17:55:46.4778749, 9, 9,  42.41,  54.39,  23.42,  66.46,  25.38,15.4357452,163.3304138,50°17'51.36"N,108°25'05.52"W,51°17'27.60"N,109°24'27.36"W,50°53'53.16"N,106°44'17.88"W,49°40'17.76"N,110°03'26.64"W,49°17'30.84"N,107°28'24.60"W,N,L,L,L,H,H,L,H,H,L,Y,NOMINAL,DE,-3.702001,LL,LL,LL,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.29334   (51°17'36.02"N),-110.02188  (110°01'18.77"W), 51.21527   (51°12'54.97"N),-106.61648  (106°36'59.33"W), 49.32132   (49°19'16.75"N),-110.06152   (110°03'41.47"W), 49.24850   (49°14'54.60"N),-106.79350   (106°47'36.60"W),14621,15861,7311,7931,7311,7931,,,11,4.874,3.689,3.186,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2976,-108.4182,51.291,-109.4076,50.8981,-106.7383,49.6716,-110.0574,49.2919,-107.4735,LE70380252006341EDC00,LE70380252006341EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252006341EDC00
LE70380252006325EDC00,N/A,EDC,DAY, 038, 025,2006/11/21,2006:325:17:55:11.3474375,2006:325:17:55:38.6106874, 9, 9,  25.82,  21.52,   1.97,  26.84,  52.93,18.2727413,164.0974426,50°18'16.20"N,108°25'31.44"W,51°17'56.04"N,109°24'55.44"W,50°54'23.04"N,106°44'44.16"W,49°40'48.00"N,110°03'50.40"W,49°18'01.80"N,107°28'46.92"W,N,H,H,H,H,H,L,H,H,L,Y,NOMINAL,DE,.691639,HH,HH,HH,HH,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.29330   (51°17'35.88"N),-110.01758  (110°01'03.29"W), 51.21527   (51°12'54.97"N),-106.61648  (106°36'59.33"W), 49.32129   (49°19'16.64"N),-110.05739   (110°03'26.60"W), 49.24850   (49°14'54.60"N),-106.79350   (106°47'36.60"W),14621,15841,7311,7921,7311,7921,,,47,8.824,5.931,6.533,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.3045,-108.4254,51.2989,-109.4154,50.9064,-106.7456,49.68,-110.064,49.3005,-107.4797,LE70380252006325EDC00,LE70380252006325EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252006325EDC00
LE70370252006286EDC00,N/A,EDC,DAY, 037, 025,2006/10/13,2006:286:17:48:27.3884375,2006:286:17:48:54.6462500, 9, 9,   4.24,   0.01,   0.32,  16.61,   0.03,30.0815792,161.3111572,50°18'41.04"N,106°51'52.92"W,51°18'20.16"N,107°51'23.40"W,50°54'49.32"N,105°11'02.40"W,49°41'13.20"N,108°30'12.60"W,49°18'29.52"N,105°54'59.76"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,6.953657,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26126   (51°15'40.54"N),-108.58920  (108°35'21.12"W), 51.31629   (51°18'58.64"N),-105.05453  (105°03'16.31"W), 49.22264   (49°13'21.50"N),-108.43911   (108°26'20.80"W), 49.27385   (49°16'25.86"N),-105.05224   (105°03'08.06"W),15141,16441,7571,8221,7571,8221,,,50,7.004,5.001,4.904,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.3114,-106.8647,51.3056,-107.8565,50.9137,-105.184,49.687,-108.5035,49.3082,-105.9166,LE70370252006286EDC00,LE70370252006286EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252006286EDC00
LE70370252006254EDC00,N/A,EDC,DAY, 037, 025,2006/09/11,2006:254:17:48:33.9177500,2006:254:17:49:01.1715000, 9, 9,   6.42,   2.94,  10.48,   2.98,   9.29,41.4283142,154.5112762,50°18'42.48"N,106°56'43.80"W,51°18'24.84"N,107°56'22.20"W,50°55'03.72"N,105°15'56.88"W,49°41'15.72"N,108°34'55.20"W,49°18'41.76"N,105°59'38.76"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-9.802732,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27313   (51°16'23.27"N),-108.64175  (108°38'30.30"W), 51.32973   (51°19'47.03"N),-105.11913  (105°07'08.87"W), 49.22924   (49°13'45.26"N),-108.48903   (108°29'20.51"W), 49.28190   (49°16'54.84"N),-105.11412   (105°06'50.83"W),15181,16381,7591,8191,7591,8191,,,53,5.413,3.063,4.463,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.3118,-106.9455,51.3069,-107.9395,50.9177,-105.2658,49.6877,-108.582,49.3116,-105.9941,LE70370252006254EDC00,LE70370252006254EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252006254EDC00
LE70370252006238EDC00,N/A,EDC,DAY, 037, 025,2006/08/26,2006:238:17:48:38.5525624,2006:238:17:49:05.8044999, 9, 9,   0.28,   0.28,   0.27,   0.23,   0.35,46.6622086,150.4011383,50°18'15.12"N,106°56'34.44"W,51°17'52.08"N,107°56'14.64"W,50°54'31.68"N,105°15'52.20"W,49°40'43.68"N,108°34'41.88"W,49°18'10.08"N,105°59'27.60"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,4.506206,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26801   (51°16'04.84"N),-108.63274  (108°37'57.86"W), 51.32435   (51°19'27.66"N),-105.10190  (105°06'06.84"W), 49.22949   (49°13'46.16"N),-108.48080   (108°28'50.88"W), 49.28191   (49°16'54.88"N),-105.09762   (105°05'51.43"W),15141,16421,7571,8211,7571,8211,,,58,5.792,3.107,4.888,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.3042,-106.9429,51.2978,-107.9374,50.9088,-105.2645,49.6788,-108.5783,49.3028,-105.991,LE70370252006238EDC00,LE70370252006238EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252006238EDC00
LE70370252006222EDC00,N/A,EDC,DAY, 037, 025,2006/08/10,2006:222:17:48:41.1058124,2006:222:17:49:08.3561875, 9, 9,  10.62,  20.89,   6.48,  12.34,   2.78,51.2360916,146.4777222,50°17'43.80"N,106°55'59.88"W,51°17'22.56"N,107°55'33.96"W,50°54'03.24"N,105°15'16.56"W,49°40'14.88"N,108°34'08.40"W,49°17'42.36"N,105°58'58.80"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,15.863656,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26841   (51°16'06.28"N),-108.61987  (108°37'11.53"W), 51.32437   (51°19'27.73"N),-105.08467  (105°05'04.81"W), 49.22986   (49°13'47.50"N),-108.46846   (108°28'06.46"W), 49.28193   (49°16'54.95"N),-105.08112   (105°04'52.03"W),15141,16441,7571,8221,7571,8221,,,38,5.753,3.914,4.216,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2955,-106.9333,51.2896,-107.9261,50.9009,-105.2546,49.6708,-108.569,49.2951,-105.983,LE70370252006222EDC00,LE70370252006222EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252006222EDC00
LE70380252006213EDC00,N/A,EDC,DAY, 038, 025,2006/08/01,2006:213:17:54:52.6261249,2006:213:17:55:19.8749374, 9, 9,   8.11,   0.12,   6.59,   0.36,  25.38,53.4383202,144.6021118,50°17'23.64"N,108°28'19.20"W,51°16'55.56"N,109°27'53.64"W,50°53'36.96"N,106°47'39.48"W,49°39'46.80"N,110°06'28.08"W,49°17'15.00"N,107°31'22.08"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,11.344119,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.29315   (51°17'35.34"N),-110.00037  (110°00'01.33"W), 51.21431   (51°12'51.52"N),-106.59079  (106°35'26.84"W), 49.33194   (49°19'54.98"N),-110.04067   (110°02'26.41"W), 49.25836   (49°15'30.10"N),-106.76791   (106°46'04.48"W),14541,15881,7271,7941,7271,7941,,,118,4.501,2.687,3.611,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2899,-108.472,51.2821,-109.4649,50.8936,-106.7943,49.663,-110.1078,49.2875,-107.5228,LE70380252006213EDC00,LE70380252006213EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252006213EDC00
LE70370252006206EDC00,N/A,EDC,DAY, 037, 025,2006/07/25,2006:206:17:48:41.9207500,2006:206:17:49:09.1690000, 9, 9,   6.31,   0.60,   4.31,   4.06,  16.28,54.94104,143.4137726,50°17'07.08"N,106°55'04.44"W,51°16'43.32"N,107°54'42.12"W,50°53'25.08"N,105°14'30.48"W,49°39'35.28"N,108°33'10.80"W,49°17'03.12"N,105°58'07.32"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,5.598602,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.27190   (51°16'18.84"N),-108.59433  (108°35'39.59"W), 51.32707   (51°19'37.45"N),-105.07176  (105°04'18.34"W), 49.22790   (49°13'40.44"N),-108.44360   (108°26'36.96"W), 49.27923   (49°16'45.23"N),-105.06874   (105°04'07.46"W),15181,16381,7591,8191,7591,8191,,,45,4.476,3.361,2.956,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2853,-106.9179,51.2787,-107.9117,50.8903,-105.2418,49.6598,-108.553,49.2842,-105.9687,LE70370252006206EDC00,LE70370252006206EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252006206EDC00
LE70380252006197EDC00,N/A,EDC,DAY, 038, 025,2006/07/16,2006:197:17:54:57.8921250,2006:197:17:55:25.1394374, 9, 9,  15.13,  47.50,  10.52,   1.50,   0.98,56.5640144,142.3169708,50°16'47.64"N,108°28'34.32"W,51°16'22.80"N,109°28'09.12"W,50°53'04.56"N,106°48'00.00"W,49°39'14.40"N,110°06'38.16"W,49°16'42.96"N,107°31'36.48"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-3.378925,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.29855   (51°17'54.78"N),-110.00025  (110°00'00.90"W), 51.22001   (51°13'12.04"N),-106.59884  (106°35'55.82"W), 49.32925   (49°19'45.30"N),-110.04072   (110°02'26.59"W), 49.25597   (49°15'21.49"N),-106.77637   (106°46'34.93"W),14601,15841,7301,7921,7301,7921,,,95,5.856,3.14,4.943,UTM,WGS84,WGS84,12,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2799,-108.4762,51.273,-109.4692,50.8846,-106.8,49.654,-110.1106,49.2786,-107.5268,LE70380252006197EDC00,LE70380252006197EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70380252006197EDC00
LE70370252006190EDC00,N/A,EDC,DAY, 037, 025,2006/07/09,2006:190:17:48:50.7843750,2006:190:17:49:18.0303750, 9, 9,   0.04,   0.01,   0.15,   0.01,   0.01,57.5673332,141.8536835,50°16'30.36"N,106°56'17.52"W,51°15'55.80"N,107°55'53.76"W,50°52'37.56"N,105°15'45.72"W,49°38'48.84"N,108°34'24.24"W,49°16'17.40"N,105°59'24.00"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,13.909437,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE, 51.26572   (51°15'56.59"N),-108.61966  (108°37'10.78"W), 51.32166   (51°19'17.98"N),-105.09758  (105°05'51.29"W), 49.22447   (49°13'28.09"N),-108.46808   (108°28'05.09"W), 49.27652   (49°16'35.47"N),-105.09349   (105°05'36.56"W),15161,16381,7581,8191,7581,8191,,,62,4.604,3.087,3.416,UTM,WGS84,WGS84,13,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,50.2751,-106.9382,51.2655,-107.9316,50.8771,-105.2627,49.6469,-108.5734,49.2715,-105.99,LE70370252006190EDC00,LE70370252006190EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70370252006190EDC00
